"","FiscalYear","Ccode","Dcode","Dname","Dtype","TotalExp_C","K12ADA_C","TotalExp_K12_C","TotalExp_C_16","TotalExp_K12_C_16"
"4220",2007,19,73460,"Walnut Valley Unified","Unified",112855685.34,15162.1114285714,7443.26974984072,130661623.11,8617.64
"4221",2007,19,75291,"San Gabriel Unified","Unified",44447962.27,5564.89285714286,7987.20899234359,51460791.51,9247.4
"4222",2007,19,75309,"Acton-Agua Dulce Unified","Unified",12942496.05,1820.48714285714,7109.35866851965,14984513.5,8231.05
"4223",2007,19,75333,"Manhattan Beach Unified","Unified",49833591.33,6213.65428571429,8020.01351194765,57696144.5,9285.38
"4224",2007,19,75341,"Redondo Beach Unified","Unified",66555075.1,7968.56714285714,8352.20108042367,77055879.93,9669.98
"4225",2007,19,75713,"Alhambra Unified","Unified",156351517.87,19059.5985714286,8203.29543059631,181020061.5,9497.58
"4226",2007,20,65177,"Alview-Dairyland Union Elementary","Elementary",2698355.02,354.11,7620.10397898958,3124091.14,8822.37
"4227",2007,20,65185,"Bass Lake Elementary","Elementary",7481742.59,912.442857142857,8199.68344475584,8662183.28,9493.4
"4228",2007,20,65193,"Chowchilla Elementary","Elementary",14335946.19,1888.75571428571,7590.15370890435,16597816.87,8787.7
"4229",2007,20,65201,"Chowchilla Union High","High School",7764780.49,960.315714285714,8085.65388912277,8989877.82,9361.38
"4230",2007,20,65243,"Madera Unified","Unified",141972096.81,17917.2428571429,7923.76918379502,164371910.46,9173.95
"4231",2007,20,65276,"Raymond-Knowles Union Elementary","Elementary",952081.22,86.52,11004.174988442,1102296.95,12740.37
"4232",2007,20,75580,"Golden Valley Unified","Unified",16503080.79,1973.43285714286,8362.6259339237,19106873.67,9682.05
"4233",2007,20,75606,"Chawanakee Unified","Unified",7429786.9,689.901428571429,10769.3455793892,8602030.22,12468.49
"4234",2007,20,76414,"Yosemite Unified","Unified",20359756.74,2303.67571428571,8837.94390579527,23572041.18,10232.36
"4235",2007,21,65300,"Bolinas-Stinson Union Elementary","Elementary",2663340.97,99.9157142857143,26655.8767961568,3083552.71,30861.54
"4236",2007,21,65318,"Dixie Elementary","Elementary",16834128.62,1721.35857142857,9779.5595289767,19490152.96,11322.54
"4237",2007,21,65334,"Kentfield Elementary","Elementary",11485251.2,968.837142857143,11854.6767995801,13297350.14,13725.06
"4238",2007,21,65342,"Laguna Joint Elementary","Elementary",263963.16,28.35,9310.86984126984,305610.26,10779.9
"4239",2007,21,65359,"Lagunitas Elementary","Elementary",2944378.23,252.96,11639.6988851992,3408930.95,13476.17
"4240",2007,21,65367,"Larkspur Elementary","Elementary",11839608.91,1139.46142857143,10390.5306604749,13707617.06,12029.91
"4241",2007,21,65375,"Lincoln Elementary","Elementary",168332.07,17.79,9462.173693086,194890.86,10955.08
"4242",2007,21,65391,"Mill Valley Elementary","Elementary",25767758.68,2333.51285714286,11042.4755540237,29833296.95,12784.72
"4243",2007,21,65409,"Nicasio Elementary","Elementary",749967.21,53.71,13963.2695959784,868294.16,16166.34
"4244",2007,21,65417,"Novato Unified","Unified",59765651.07,7467.50714285714,8003.42737230152,69195246.58,9266.18
"4245",2007,21,65425,"Reed Union Elementary","Elementary",14529909.9,1064.58,13648.4903905766,16822383.43,15801.9
"4246",2007,21,65433,"Ross Elementary","Elementary",5371837.19,361.917142857143,14842.7265633018,6219385.09,17184.56
"4247",2007,21,65458,"San Rafael City Elementary","Elementary",31308747.72,3616.96142857143,8656.09112463382,36248522.02,10021.82
"4248",2007,21,65466,"San Rafael City High","High School",23612658.1,2152.58714285714,10969.4319128278,27338172.85,12700.15
"4249",2007,21,65474,"Sausalito Elementary","Elementary",4776202.53,146.882857142857,32517.0862203116,5529773.47,37647.51
"4250",2007,21,65482,"Tamalpais Union High","High School",50120279.04,3714.71142857143,13492.3748462676,58028064.7,15621.15
"4251",2007,21,65516,"Union Joint Elementary","Elementary",172946.98,8.42,20540.0213776722,200233.89,23780.75
"4252",2007,21,73361,"Shoreline Unified","Unified",10578042.13,573.194285714286,18454.549170563,12247005.1,21366.24
"4253",2007,21,75002,"Ross Valley Elementary","Elementary",16650518.78,1818.84571428571,9154.44264965536,19277573.86,10598.8
"4254",2007,22,65532,"Mariposa County Unified","Unified",20714891.77,2121.21,9765.60160003017,23983208.05,11306.38
"4255",2007,23,65540,"Anderson Valley Unified","Unified",6301239.99,536.674285714286,11741.2742844822,7295425.5,13593.77
"4256",2007,23,65565,"Fort Bragg Unified","Unified",16893835.31,1851.99428571429,9121.96945763486,19559279.94,10561.2
"4257",2007,23,65573,"Manchester Union Elementary","Elementary",862809.29,67.47,12788.0434267082,998940.04,14805.69
"4258",2007,23,65581,"Mendocino Unified","Unified",7188716.52,523.002857142857,13745.080780766,8322924.68,15913.73
"4259",2007,23,65607,"Round Valley Unified","Unified",5391139.04,297.74,18106.8685430241,6241732.31,20963.7
"4260",2007,23,65615,"Ukiah Unified","Unified",49641158,5397.09857142857,9197.74900217551,57473349.77,10648.93
"4261",2007,23,65623,"Willits Unified","Unified",16817892.28,1702.61285714286,9877.69604196575,19471354.91,11436.16
"4262",2007,23,73866,"Potter Valley Community Unified","Unified",3216098.07,263.937142857143,12185.0908712031,3723521.71,14107.61
"4263",2007,23,73916,"Laytonville Unified","Unified",4753341.72,362.951428571429,13096.3576550975,5503305.77,15162.65
"4264",2007,23,75218,"Leggett Valley Unified","Unified",2542868.03,148.328571428571,17143.4808918424,2944072.01,19848.31
"4265",2007,23,76349,"Arena Union Elementary/Point Arena Joint Union High","Comm Admin",5983801.07,364.44,16419.1665843486,6927902.28,19009.72
"4266",2007,24,65631,"Atwater Elementary","Elementary",35104538.95,4491.27,7816.17202929238,40643198.65,9049.38
"4267",2007,24,65649,"Ballico-Cressey Elementary","Elementary",2521436.17,313.644285714286,8039.15864195563,2919258.71,9307.55
"4268",2007,24,65680,"El Nido Elementary","Elementary",1462460.91,171.045714285714,8550.11723682892,1693202.39,9899.12
"4269",2007,24,65698,"Hilmar Unified","Unified",17311619.99,2283.25714285714,7581.98437883225,20042981.09,8778.24
"4270",2007,24,65722,"Le Grand Union Elementary","Elementary",3521847.53,434.374285714286,8107.86376133815,4077511.14,9387.09
"4271",2007,24,65730,"Le Grand Union High","High School",5150716.58,550.651428571429,9353.86037835706,5963376.91,10829.68
"4272",2007,24,65748,"Livingston Union Elementary","Elementary",20519097.67,2556.54571428571,8026.1023909494,23756522.31,9292.43
"4273",2007,24,65755,"Los Banos Unified","Unified",65901954.23,8479.94142857143,7771.51054463146,76299712.15,8997.67
"4274",2007,24,65763,"McSwain Union Elementary","Elementary",5858795.02,812.931428571429,7206.99780336419,6783173.26,8344.09
"4275",2007,24,65771,"Merced City Elementary","Elementary",82152290.68,10028.3771428571,8191.98256205533,95113964.44,9484.48
"4276",2007,24,65789,"Merced Union High","High School",86157846.14,10567.5285714286,8153.07435013187,99751501.1,9439.44
"4277",2007,24,65813,"Plainsburg Union Elementary","Elementary",713657.26,101.82,7009.00864270281,826255.37,8114.86
"4278",2007,24,65821,"Planada Elementary","Elementary",6754387.28,775.708571428571,8707.37739504527,7820068.63,10081.19
"4279",2007,24,65839,"Snelling-Merced Falls Union Elementary","Elementary",735319.16,77.1671428571428,9528.91519336505,851335,11032.35
"4280",2007,24,65862,"Weaver Union Elementary","Elementary",16893953.68,2225.08142857143,7592.51030684591,19559416.98,8790.43
"4281",2007,24,65870,"Winton Elementary","Elementary",15419973.54,1856.04714285714,8307.96437436549,17852877.9,9618.76
"4282",2007,24,73619,"Gustine Unified","Unified",14703037.66,1876.93,7833.55674425791,17022826.63,9069.51
"4283",2007,24,73726,"Merced River Union Elementary","Elementary",1747858.71,190.881428571429,9156.77718404095,2023629.16,10601.5
"4284",2007,24,75317,"Dos Palos Oro Loma Jt. Unified","Unified",23619821.79,2597.42857142857,9093.54045374546,27346466.8,10528.28
"4285",2007,24,75366,"Delhi Unified","Unified",22302620.18,2735.23571428571,8153.82018577662,25821442.17,9440.3
"4286",2007,25,65896,"Surprise Valley Joint Unified","Unified",2009991.95,149.385714285714,13455.0479583054,2327120.78,15577.93
"4287",2007,25,73585,"Modoc Joint Unified","Unified",8266502.71,880.66,9386.71304476188,9570759.85,10867.71
"4288",2007,25,73593,"Tulelake Basin Joint Unified","Unified",6322250.91,547.385714285714,11549.9011848527,7319751.44,13372.2
"4289",2007,26,73668,"Eastern Sierra Unified","Unified",8395964.71,462.47,18154.614807447,9720647.86,21018.98
"4290",2007,26,73692,"Mammoth Unified","Unified",10947972.55,1099.20428571429,9959.90708213604,12675301.73,11531.34
"4291",2007,27,65961,"Alisal Union Elementary","Elementary",61234822.15,7257.22142857143,8437.7778400037,70896217.85,9769.06
"4292",2007,27,65979,"Bradley Union Elementary","Elementary",546227.09,36.27,15060.0245381858,632408.71,17436.14
"4293",2007,27,65987,"Carmel Unified","Unified",33650159,2022.48285714286,16638.0441155072,38959352.2,19263.13
"4294",2007,27,65995,"Chualar Union Elementary","Elementary",2782319.6,326.395714285714,8524.37540759026,3221303.33,9869.32
"4295",2007,27,66027,"Graves Elementary","Elementary",289423.54,37.31,7757.26454033771,335087.68,8981.18
"4296",2007,27,66035,"Greenfield Union Elementary","Elementary",19306848.47,2503.44,7712.12750055923,22353009.07,8928.92
"4297",2007,27,66050,"King City Union Elementary","Elementary",19597572.55,2171.07,9026.68847618916,22689602.48,10450.88
"4298",2007,27,66068,"King City Joint Union High","High School",18626116.98,2067.64285714286,9008.38213700902,21564874.38,10429.69
"4299",2007,27,66076,"Lagunita Elementary","Elementary",651530.51,76.37,8531.23621841037,754326.5,9877.26
"4300",2007,27,66084,"Mission Union Elementary","Elementary",772300.99,100.157142857143,7710.89278276993,894151.68,8927.49
"4301",2007,27,66092,"Monterey Peninsula Unified","Unified",87148650.96,10537.1585714286,8270.60258885189,100898631.31,9575.51
"4302",2007,27,66134,"Pacific Grove Unified","Unified",20133300.74,1598.73571428571,12593.26388977,23309855.82,14580.18
"4303",2007,27,66142,"Salinas City Elementary","Elementary",60352924,7465.89714285714,8083.81402062866,69875177.19,9359.25
"4304",2007,27,66159,"Salinas Union High","High School",107497656.23,13601.3071428571,7903.47979800261,124458224.69,9150.46
"4305",2007,27,66167,"San Antonio Union Elementary","Elementary",1845118.29,196.658571428571,9382.34360494258,2136233.99,10862.65
"4306",2007,27,66175,"San Ardo Union Elementary","Elementary",980603.16,116.9,8388.39315654405,1135318.97,9711.88
"4307",2007,27,66183,"San Lucas Union Elementary","Elementary",1291888.61,74.02,17453.2370980816,1495717.85,20206.94
"4308",2007,27,66191,"Santa Rita Union Elementary","Elementary",20216878.05,2893.00142857143,6988.20188968353,23406619.63,8090.77
"4309",2007,27,66225,"Spreckels Union Elementary","Elementary",5837011.37,860.891428571429,6780.19454751221,6757952.67,7849.95
"4310",2007,27,66233,"Washington Union Elementary","Elementary",6521378.92,932.677142857143,6992.10757971676,7550297.11,8095.3
"4311",2007,27,73825,"North Monterey County Unified","Unified",36938175.07,4418.07857142857,8360.68767741633,42766138.85,9679.8
"4312",2007,27,75150,"Pacific Unified","Unified",791498.81,16.74,47281.8882915173,916378.46,54741.84
"4313",2007,27,75440,"Soledad Unified","Unified",32344908.27,4189.53285714286,7720.40926110753,37448164.01,8938.51
"4314",2007,27,75473,"Gonzales Unified","Unified",19043009.73,2178.73714285714,8740.38880386803,22047542.87,10119.41
"4315",2007,28,66241,"Calistoga Joint Unified","Unified",9690114.44,845.988571428571,11454.1907151735,11218983.58,13261.39
"4316",2007,28,66258,"Howell Mountain Elementary","Elementary",1359907.6,87.4928571428571,15543.0699648951,1574468.61,17995.4
"4317",2007,28,66266,"Napa Valley Unified","Unified",120629620.01,14836.7014285714,8130.48780355587,139662099.42,9413.29
"4318",2007,28,66282,"Pope Valley Union Elementary","Elementary",907765.04,58.9914285714286,15388.0836925461,1050988.73,17815.96
"4319",2007,28,66290,"St. Helena Unified","Unified",20464652.93,1464.03714285714,13978.2334279185,23693487.49,16183.67
"4320",2007,29,66316,"Chicago Park Elementary","Elementary",1167839.72,155.82,7494.79989731742,1352097,8677.3
"4321",2007,29,66324,"Clear Creek Elementary","Elementary",1066768.64,124.234285714286,8586.74909157812,1235079.31,9941.53
"4322",2007,29,66332,"Grass Valley Elementary","Elementary",11919998.25,1369.26571428571,8705.39452323769,13800689.92,10078.9
"4323",2007,29,66340,"Nevada City Elementary","Elementary",9397951.51,1166.54714285714,8056.21235930702,10880724.3,9327.29
"4324",2007,29,66357,"Nevada Joint Union High","High School",32280465.83,3727.63428571429,8659.77275552783,37373554.09,10026.08
"4325",2007,29,66373,"Pleasant Ridge Union Elementary","Elementary",13006530.19,1719.14428571429,7565.70015564222,15058650.71,8759.39
"4326",2007,29,66381,"Pleasant Valley Elementary","Elementary",4976227.41,571.68,8704.56795759866,5761357.51,10077.94
"4327",2007,29,66399,"Ready Springs Union Elementary","Elementary",2014403.16,185.86,10838.282363069,2332227.98,12548.31
"4328",2007,29,66407,"Union Hill Elementary","Elementary",5468604.78,715.285714285714,7645.34321150389,6331420.3,8851.6
"4329",2007,29,66415,"Twin Ridges Elementary","Elementary",1593271.03,80.64,19757.8252728175,1844651.23,22875.14
"4330",2007,30,66423,"Anaheim Elementary","Elementary",166643706.47,18894.5771428571,8819.65789496366,192936112.2,10211.19
"4331",2007,30,66431,"Anaheim Union High","High School",275354381.05,33033.6814285714,8335.56446457224,318798740.63,9650.72
"4332",2007,30,66449,"Brea-Olinda Unified","Unified",45006809.33,5908.61571428571,7617.14951628747,52107811.32,8818.95
"4333",2007,30,66456,"Buena Park Elementary","Elementary",45867946.33,5566.69,8239.71629999156,53104815.22,9539.75
"4334",2007,30,66464,"Capistrano Unified","Unified",384959773.82,50036.4485714286,7693.58707124183,445697252.46,8907.45
"4335",2007,30,66472,"Centralia Elementary","Elementary",39285499.08,4635.19,8475.48840069123,45483814.65,9812.72
"4336",2007,30,66480,"Cypress Elementary","Elementary",32556474.51,4018.99,8100.66074063384,37693110.36,9378.75
"4337",2007,30,66498,"Fountain Valley Elementary","Elementary",46208049.61,5988.81714285714,7715.7222382574,53498578.69,8933.08
"4338",2007,30,66506,"Fullerton Elementary","Elementary",105748870.79,13469.8914285714,7850.75895754383,122433522.58,9089.42
"4339",2007,30,66514,"Fullerton Joint Union High","High School",123128702.64,15435.9257142857,7976.76180354031,142555477.74,9235.3
"4340",2007,30,66522,"Garden Grove Unified","Unified",400224928.9,47531.0671428571,8420.28073338018,463370885.24,9748.8
"4341",2007,30,66530,"Huntington Beach City Elementary","Elementary",48096264.04,6387.77714285714,7529.42110602302,55684708.36,8717.38
"4342",2007,30,66548,"Huntington Beach Union High","High School",131276887.37,15840.7042857143,8287.31380891885,151989251.84,9594.85
"4343",2007,30,66555,"Laguna Beach Unified","Unified",34002930.95,2776.63285714286,12246.1026356178,39367783.16,14178.25
"4344",2007,30,66563,"La Habra City Elementary","Elementary",46729935.91,5644.01428571429,8279.55663193117,54102806.21,9585.87
"4345",2007,30,66589,"Magnolia Elementary","Elementary",50021327.09,6257.51142857143,7993.80515097513,57913500.49,9255.04
"4346",2007,30,66597,"Newport-Mesa Unified","Unified",213225140.42,20930.4071428571,10187.3384002837,246866986.38,11794.66
"4347",2007,30,66613,"Ocean View Elementary","Elementary",75431119.18,9215.36285714286,8185.36614882539,87332352.25,9476.82
"4348",2007,30,66621,"Orange Unified","Unified",225973458.24,28410.8214285714,7953.78123114558,261626684.96,9208.7
"4349",2007,30,66647,"Placentia-Yorba Linda Unified","Unified",204641936.19,25745.1642857143,7948.75239166967,236929557.06,9202.88
"4350",2007,30,66670,"Santa Ana Unified","Unified",485126506.92,54239.2,8944.20468812224,561667909.05,10355.39
"4351",2007,30,66696,"Savanna Elementary","Elementary",19293519.63,2345.74285714286,8224.9081868674,22337577.26,9522.6
"4352",2007,30,66746,"Westminster Elementary","Elementary",80508365.37,9842.04142857143,8180.04739710649,93210666.9,9470.66
"4353",2007,30,73635,"Saddleback Valley Unified","Unified",250003049.09,33061.6828571429,7561.71578350216,289447572.61,8754.77
"4354",2007,30,73643,"Tustin Unified","Unified",152936488.09,20462.1742857143,7474.10739223216,177066221.4,8653.34
"4355",2007,30,73650,"Irvine Unified","Unified",205525795.73,25995.9785714286,7906.06113038912,237952868.58,9153.45
"4356",2007,30,73924,"Los Alamitos Unified","Unified",67453134.91,9282.88714285714,7266.39609767343,78095632.18,8412.86
"4357",2007,31,66761,"Ackerman Elementary","Elementary",2958470.97,439.881428571429,6725.61007998909,3425247.19,7786.75
"4358",2007,31,66779,"Alta-Dutch Flat Union Elementary","Elementary",1201356.05,124.255714285714,9668.41691672703,1390901.41,11193.86
"4359",2007,31,66787,"Auburn Union Elementary","Elementary",16587483.99,2182.28857142857,7600.95809837903,19204593.68,8800.21
"4360",2007,31,66795,"Colfax Elementary","Elementary",3470240.23,370.188571428571,9374.25003859037,4017761.44,10853.28
"4361",2007,31,66803,"Dry Creek Joint Elementary","Elementary",50401184.29,7198.06857142857,7002.04281049202,58353290.1,8106.8
